#--it-----t--------dt-------rhomin------rhomax-------umax--------urms--------brms--------bmax--------arms--------amax--------ubm--------ubrms-------divum-------divu2m------Sij2m-------ab_int------jb_int------ub_int-------abm------visc_heatm-
  405    0.394  1.02E-03 9.79633E-01 1.01997E+00 1.34400E-01 3.34886E-02 3.94299E-02 1.47288E-01 5.14658E-04 2.14819E-03 -6.8709E-08 7.70337E-04 -4.0359E-12 2.41363E-01 1.50534E+01 -1.0204E-06 -2.3838E-02 -1.7043E-05 -4.1136E-09 6.54000E-06
  410    0.400  1.02E-03 9.78926E-01 1.02027E+00 1.33574E-01 3.32779E-02 3.91596E-02 1.45860E-01 5.13375E-04 2.14509E-03 -7.0538E-08 7.60754E-04 -9.0381E-12 2.38534E-01 1.47870E+01 -1.0157E-06 -2.3663E-02 -1.7497E-05 -4.0947E-09 6.41748E-06
  415    0.405  1.02E-03 9.79720E-01 1.02018E+00 1.30355E-01 3.30704E-02 3.88946E-02 1.44747E-01 5.12113E-04 2.14172E-03 -7.2323E-08 7.51401E-04  7.3896E-12 2.35766E-01 1.45280E+01 -1.0111E-06 -2.3487E-02 -1.7940E-05 -4.0761E-09 6.29673E-06
  420    0.410  1.02E-03 9.80036E-01 1.01953E+00 1.29290E-01 3.28662E-02 3.86347E-02 1.43900E-01 5.10871E-04 2.13800E-03 -7.4068E-08 7.42262E-04  4.9084E-11 2.33134E-01 1.42762E+01 -1.0065E-06 -2.3306E-02 -1.8372E-05 -4.0578E-09 6.18323E-06
  425    0.415  1.02E-03 9.80152E-01 1.02054E+00 1.28757E-01 3.26649E-02 3.83794E-02 1.42851E-01 5.09648E-04 2.13405E-03 -7.5777E-08 7.33315E-04 -1.8588E-11 2.30573E-01 1.40311E+01 -1.0021E-06 -2.3124E-02 -1.8796E-05 -4.0398E-09 6.07340E-06
  430    0.420  1.02E-03 9.79573E-01 1.02003E+00 1.29068E-01 3.24668E-02 3.81292E-02 1.41829E-01 5.08446E-04 2.13002E-03 -7.7447E-08 7.24574E-04 -1.0090E-12 2.27994E-01 1.37928E+01 -9.9765E-07 -2.2949E-02 -1.9211E-05 -4.0220E-09 5.96326E-06
  435    0.425  1.02E-03 9.78162E-01 1.01977E+00 1.26943E-01 3.22718E-02 3.78838E-02 1.40994E-01 5.07262E-04 2.12602E-03 -7.9077E-08 7.16035E-04  2.7370E-11 2.25474E-01 1.35612E+01 -9.9330E-07 -2.2788E-02 -1.9615E-05 -4.0044E-09 5.85728E-06
  440    0.430  1.03E-03 9.80227E-01 1.02048E+00 1.24000E-01 3.20794E-02 3.76423E-02 1.40225E-01 5.06095E-04 2.12206E-03 -8.0667E-08 7.07670E-04  1.7053E-13 2.23067E-01 1.33353E+01 -9.8897E-07 -2.2637E-02 -2.0010E-05 -3.9870E-09 5.75548E-06
  445    0.435  1.02E-03 9.80724E-01 1.02044E+00 1.22755E-01 3.18896E-02 3.74048E-02 1.39322E-01 5.04943E-04 2.11817E-03 -8.2217E-08 6.99483E-04 -3.2912E-11 2.20722E-01 1.31151E+01 -9.8468E-07 -2.2489E-02 -2.0394E-05 -3.9697E-09 5.65780E-06
  450    0.440  1.02E-03 9.79669E-01 1.01997E+00 1.22619E-01 3.17027E-02 3.71718E-02 1.38283E-01 5.03809E-04 2.11433E-03 -8.3728E-08 6.91486E-04 -2.1316E-11 2.18370E-01 1.29008E+01 -9.8043E-07 -2.2344E-02 -2.0769E-05 -3.9526E-09 5.56069E-06
  455    0.446  1.03E-03 9.80730E-01 1.01964E+00 1.22798E-01 3.15184E-02 3.69428E-02 1.37272E-01 5.02692E-04 2.11041E-03 -8.5206E-08 6.83657E-04  2.8706E-12 2.16072E-01 1.26920E+01 -9.7622E-07 -2.2201E-02 -2.1135E-05 -3.9356E-09 5.46564E-06
  460    0.451  1.03E-03 9.78761E-01 1.01986E+00 1.21610E-01 3.13367E-02 3.67175E-02 1.36381E-01 5.01590E-04 2.10626E-03 -8.6651E-08 6.75984E-04 -3.1037E-11 2.13862E-01 1.24884E+01 -9.7205E-07 -2.2061E-02 -2.1494E-05 -3.9188E-09 5.37611E-06
  465    0.456  1.03E-03 9.81152E-01 1.01966E+00 1.20261E-01 3.11575E-02 3.64959E-02 1.35541E-01 5.00503E-04 2.10183E-03 -8.8062E-08 6.68463E-04 -1.4722E-11 2.11670E-01 1.22898E+01 -9.6793E-07 -2.1920E-02 -2.1844E-05 -3.9021E-09 5.28665E-06
  470    0.461  1.03E-03 9.80919E-01 1.02089E+00 1.18966E-01 3.09807E-02 3.62779E-02 1.34661E-01 4.99430E-04 2.09726E-03 -8.9435E-08 6.61090E-04  1.5291E-11 2.09558E-01 1.20961E+01 -9.6384E-07 -2.1776E-02 -2.2184E-05 -3.8857E-09 5.20104E-06
  475    0.466  1.03E-03 9.80449E-01 1.02066E+00 1.20402E-01 3.08064E-02 3.60636E-02 1.33761E-01 4.98372E-04 2.09560E-03 -9.0764E-08 6.53878E-04 -1.1084E-11 2.07482E-01 1.19073E+01 -9.5981E-07 -2.1624E-02 -2.2514E-05 -3.8694E-09 5.11785E-06
  480    0.471  1.03E-03 9.81402E-01 1.02040E+00 1.19584E-01 3.06348E-02 3.58531E-02 1.32903E-01 4.97330E-04 2.09391E-03 -9.2053E-08 6.46823E-04 -1.7820E-11 2.05361E-01 1.17233E+01 -9.5583E-07 -2.1471E-02 -2.2834E-05 -3.8534E-09 5.03300E-06
  485    0.476  1.03E-03 9.81638E-01 1.02094E+00 1.18756E-01 3.04657E-02 3.56461E-02 1.32058E-01 4.96303E-04 2.09139E-03 -9.3305E-08 6.39919E-04 -5.9970E-12 2.03358E-01 1.15441E+01 -9.5190E-07 -2.1326E-02 -2.3144E-05 -3.8375E-09 4.95356E-06
  490    0.482  1.03E-03 9.79537E-01 1.01967E+00 1.18293E-01 3.02990E-02 3.54425E-02 1.31119E-01 4.95290E-04 2.08851E-03 -9.4524E-08 6.33150E-04  3.8654E-12 2.01497E-01 1.13692E+01 -9.4801E-07 -2.1196E-02 -2.3447E-05 -3.8219E-09 4.88006E-06
  495    0.487  1.03E-03 9.80903E-01 1.01906E+00 1.18084E-01 3.01343E-02 3.52419E-02 1.30037E-01 4.94289E-04 2.08574E-03 -9.5711E-08 6.26506E-04  2.3164E-12 1.99560E-01 1.11983E+01 -9.4416E-07 -2.1085E-02 -2.3741E-05 -3.8063E-09 4.80445E-06
  500    0.492  1.03E-03 9.80111E-01 1.01983E+00 1.17390E-01 2.99715E-02 3.50441E-02 1.28894E-01 4.93300E-04 2.08331E-03 -9.6870E-08 6.19977E-04 -5.1159E-13 1.97573E-01 1.10311E+01 -9.4032E-07 -2.0987E-02 -2.4028E-05 -3.7908E-09 4.72747E-06
  505    0.497  1.03E-03 9.80534E-01 1.02033E+00 1.15319E-01 2.98108E-02 3.48493E-02 1.27948E-01 4.92322E-04 2.08126E-03 -9.7997E-08 6.13571E-04 -1.2506E-11 1.95731E-01 1.08678E+01 -9.3649E-07 -2.0894E-02 -2.4308E-05 -3.7754E-09 4.65604E-06
  510    0.502  1.03E-03 9.81118E-01 1.01868E+00 1.16176E-01 2.96524E-02 3.46574E-02 1.27966E-01 4.91357E-04 2.07950E-03 -9.9091E-08 6.07289E-04  8.1961E-12 1.93957E-01 1.07084E+01 -9.3267E-07 -2.0796E-02 -2.4580E-05 -3.7600E-09 4.58704E-06
  515    0.507  1.03E-03 9.81568E-01 1.01817E+00 1.15919E-01 2.94960E-02 3.44685E-02 1.27869E-01 4.90405E-04 2.07778E-03 -1.0015E-07 6.01131E-04  2.6887E-11 1.92170E-01 1.05527E+01 -9.2888E-07 -2.0691E-02 -2.4843E-05 -3.7447E-09 4.51867E-06
  520    0.513  1.03E-03 9.80751E-01 1.01981E+00 1.14266E-01 2.93418E-02 3.42825E-02 1.27428E-01 4.89464E-04 2.07577E-03 -1.0118E-07 5.95094E-04  1.2449E-11 1.90412E-01 1.04007E+01 -9.2510E-07 -2.0579E-02 -2.5098E-05 -3.7295E-09 4.45150E-06
  525    0.518  1.03E-03 9.81491E-01 1.02021E+00 1.12337E-01 2.91896E-02 3.40994E-02 1.26723E-01 4.88536E-04 2.07326E-03 -1.0217E-07 5.89173E-04 -1.3642E-11 1.88685E-01 1.02521E+01 -9.2136E-07 -2.0466E-02 -2.5344E-05 -3.7144E-09 4.38705E-06
  530    0.523  1.03E-03 9.81424E-01 1.01913E+00 1.12510E-01 2.90395E-02 3.39190E-02 1.26390E-01 4.87619E-04 2.07028E-03 -1.0313E-07 5.83364E-04 -2.7399E-11 1.86983E-01 1.01070E+01 -9.1764E-07 -2.0354E-02 -2.5582E-05 -3.6994E-09 4.32406E-06
  535    0.528  1.03E-03 9.80420E-01 1.01942E+00 1.13116E-01 2.88913E-02 3.37413E-02 1.26300E-01 4.86714E-04 2.06705E-03 -1.0406E-07 5.77660E-04  2.4869E-11 1.85317E-01 9.96526E+00 -9.1394E-07 -2.0246E-02 -2.5812E-05 -3.6845E-09 4.26076E-06
  540    0.533  1.03E-03 9.80490E-01 1.01906E+00 1.12800E-01 2.87454E-02 3.35664E-02 1.26239E-01 4.85821E-04 2.06379E-03 -1.0496E-07 5.72065E-04 -4.0144E-11 1.83752E-01 9.82690E+00 -9.1027E-07 -2.0141E-02 -2.6035E-05 -3.6697E-09 4.20195E-06
  545    0.538  1.03E-03 9.80188E-01 1.01838E+00 1.10961E-01 2.86012E-02 3.33939E-02 1.26174E-01 4.84938E-04 2.06055E-03 -1.0583E-07 5.66565E-04 -3.9776E-11 1.82189E-01 9.69150E+00 -9.0661E-07 -2.0041E-02 -2.6251E-05 -3.6549E-09 4.14466E-06
  550    0.544  1.04E-03 9.81110E-01 1.01894E+00 1.09763E-01 2.84585E-02 3.32237E-02 1.26107E-01 4.84064E-04 2.05728E-03 -1.0668E-07 5.61158E-04 -2.5080E-11 1.80534E-01 9.55879E+00 -9.0295E-07 -1.9948E-02 -2.6461E-05 -3.6402E-09 4.08402E-06
  555    0.549  1.04E-03 9.80863E-01 1.01861E+00 1.08441E-01 2.83174E-02 3.30556E-02 1.26039E-01 4.83199E-04 2.05391E-03 -1.0749E-07 5.55846E-04 -1.3557E-11 1.78971E-01 9.42886E+00 -8.9929E-07 -1.9864E-02 -2.6663E-05 -3.6254E-09 4.02759E-06
  560    0.554  1.04E-03 9.80555E-01 1.01782E+00 1.08405E-01 2.81783E-02 3.28898E-02 1.25917E-01 4.82344E-04 2.05044E-03 -1.0828E-07 5.50632E-04  5.1728E-12 1.77541E-01 9.30185E+00 -8.9564E-07 -1.9785E-02 -2.6858E-05 -3.6107E-09 3.97542E-06
  565    0.559  1.04E-03 9.80615E-01 1.01857E+00 1.08723E-01 2.80409E-02 3.27265E-02 1.25677E-01 4.81500E-04 2.04687E-03 -1.0903E-07 5.45510E-04 -2.1032E-11 1.76050E-01 9.17756E+00 -8.9200E-07 -1.9707E-02 -2.7045E-05 -3.5960E-09 3.92161E-06
  570    0.564  1.04E-03 9.79754E-01 1.01808E+00 1.07992E-01 2.79051E-02 3.25654E-02 1.25316E-01 4.80665E-04 2.04318E-03 -1.0976E-07 5.40472E-04 -1.6541E-11 1.74517E-01 9.05588E+00 -8.8835E-07 -1.9625E-02 -2.7225E-05 -3.5813E-09 3.86589E-06
  575    0.569  1.04E-03 9.81543E-01 1.01831E+00 1.09615E-01 2.77713E-02 3.24067E-02 1.24909E-01 4.79841E-04 2.03933E-03 -1.1046E-07 5.35527E-04 -1.4722E-11 1.73104E-01 8.93703E+00 -8.8472E-07 -1.9540E-02 -2.7400E-05 -3.5667E-09 3.81563E-06
  580    0.575  1.03E-03 9.81020E-01 1.01873E+00 1.08980E-01 2.76394E-02 3.22504E-02 1.24545E-01 4.79027E-04 2.03533E-03 -1.1114E-07 5.30675E-04  3.5243E-12 1.71762E-01 8.82093E+00 -8.8109E-07 -1.9454E-02 -2.7569E-05 -3.5521E-09 3.76680E-06
  585    0.580  1.04E-03 9.81621E-01 1.01790E+00 1.06223E-01 2.75091E-02 3.20962E-02 1.24248E-01 4.78223E-04 2.03123E-03 -1.1180E-07 5.25907E-04 -1.3642E-11 1.70353E-01 8.70718E+00 -8.7746E-07 -1.9368E-02 -2.7733E-05 -3.5374E-09 3.71670E-06
  590    0.585  1.04E-03 9.82086E-01 1.01832E+00 1.06166E-01 2.73800E-02 3.19438E-02 1.23951E-01 4.77425E-04 2.02708E-03 -1.1244E-07 5.21213E-04  1.1482E-11 1.68945E-01 8.59559E+00 -8.7382E-07 -1.9281E-02 -2.7890E-05 -3.5228E-09 3.66730E-06
  595    0.590  1.04E-03 9.81222E-01 1.01951E+00 1.05273E-01 2.72525E-02 3.17933E-02 1.23557E-01 4.76637E-04 2.02289E-03 -1.1304E-07 5.16598E-04  2.0464E-12 1.67617E-01 8.48624E+00 -8.7020E-07 -1.9192E-02 -2.8041E-05 -3.5081E-09 3.62054E-06
  600    0.595  1.04E-03 9.81633E-01 1.01879E+00 1.05636E-01 2.71264E-02 3.16447E-02 1.23029E-01 4.75855E-04 2.01864E-03 -1.1362E-07 5.12055E-04  8.4128E-12 1.66317E-01 8.37906E+00 -8.6657E-07 -1.9103E-02 -2.8184E-05 -3.4935E-09 3.57569E-06
  605    0.601  1.04E-03 9.82215E-01 1.01777E+00 1.04696E-01 2.70019E-02 3.14980E-02 1.22448E-01 4.75083E-04 2.01431E-03 -1.1418E-07 5.07586E-04  1.5120E-11 1.65012E-01 8.27408E+00 -8.6295E-07 -1.9018E-02 -2.8322E-05 -3.4789E-09 3.53090E-06
  610    0.606  1.04E-03 9.81399E-01 1.01878E+00 1.05383E-01 2.68788E-02 3.13531E-02 1.21940E-01 4.74319E-04 2.00993E-03 -1.1471E-07 5.03184E-04  2.8194E-11 1.63734E-01 8.17118E+00 -8.5933E-07 -1.8939E-02 -2.8455E-05 -3.4643E-09 3.48606E-06
  615    0.611  1.04E-03 9.82380E-01 1.01833E+00 1.05628E-01 2.67573E-02 3.12104E-02 1.21557E-01 4.73563E-04 2.00552E-03 -1.1523E-07 4.98860E-04 -8.2707E-12 1.62491E-01 8.07055E+00 -8.5571E-07 -1.8865E-02 -2.8583E-05 -3.4497E-09 3.44276E-06
  620    0.616  1.04E-03 9.82168E-01 1.01776E+00 1.04441E-01 2.66374E-02 3.10695E-02 1.21215E-01 4.72817E-04 2.00107E-03 -1.1573E-07 4.94608E-04  3.7801E-12 1.61229E-01 7.97196E+00 -8.5207E-07 -1.8790E-02 -2.8706E-05 -3.4351E-09 3.40009E-06
  625    0.621  1.04E-03 9.81915E-01 1.01774E+00 1.01825E-01 2.65187E-02 3.09302E-02 1.20784E-01 4.72077E-04 1.99649E-03 -1.1621E-07 4.90420E-04  2.0094E-11 1.60013E-01 7.87521E+00 -8.4843E-07 -1.8711E-02 -2.8825E-05 -3.4204E-09 3.35752E-06
  630    0.627  1.04E-03 9.81955E-01 1.01834E+00 1.00700E-01 2.64014E-02 3.07927E-02 1.20219E-01 4.71345E-04 1.99175E-03 -1.1667E-07 4.86303E-04 -6.3096E-11 1.58856E-01 7.78040E+00 -8.4479E-07 -1.8626E-02 -2.8940E-05 -3.4057E-09 3.31871E-06
  635    0.632  1.04E-03 9.81654E-01 1.01829E+00 1.01119E-01 2.62857E-02 3.06573E-02 1.19594E-01 4.70622E-04 1.98688E-03 -1.1711E-07 4.82267E-04 -1.7110E-11 1.57667E-01 7.68762E+00 -8.4116E-07 -1.8538E-02 -2.9049E-05 -3.3911E-09 3.27951E-06
  640    0.637  1.04E-03 9.82657E-01 1.01766E+00 1.01883E-01 2.61713E-02 3.05234E-02 1.19000E-01 4.69907E-04 1.98198E-03 -1.1754E-07 4.78295E-04  7.2191E-12 1.56471E-01 7.59660E+00 -8.3753E-07 -1.8450E-02 -2.9155E-05 -3.3764E-09 3.23913E-06
  645    0.642  1.04E-03 9.81333E-01 1.01830E+00 1.02503E-01 2.60579E-02 3.03908E-02 1.18410E-01 4.69196E-04 1.97716E-03 -1.1795E-07 4.74375E-04  5.0022E-12 1.55322E-01 7.50709E+00 -8.3389E-07 -1.8364E-02 -2.9256E-05 -3.3618E-09 3.20057E-06
  650    0.647  1.04E-03 9.82713E-01 1.01784E+00 1.04200E-01 2.59458E-02 3.02598E-02 1.17698E-01 4.68493E-04 1.97253E-03 -1.1833E-07 4.70513E-04 -3.4106E-11 1.54233E-01 7.41934E+00 -8.3025E-07 -1.8282E-02 -2.9353E-05 -3.3471E-09 3.16404E-06
  655    0.653  1.04E-03 9.82813E-01 1.01887E+00 1.03907E-01 2.58351E-02 3.01304E-02 1.16813E-01 4.67797E-04 1.96810E-03 -1.1870E-07 4.66706E-04  2.0691E-11 1.53158E-01 7.33328E+00 -8.2661E-07 -1.8204E-02 -2.9444E-05 -3.3324E-09 3.12833E-06
  660    0.658  1.04E-03 9.82949E-01 1.01814E+00 1.02254E-01 2.57254E-02 3.00024E-02 1.15892E-01 4.67107E-04 1.96377E-03 -1.1905E-07 4.62951E-04 -9.0949E-13 1.52021E-01 7.24872E+00 -8.2295E-07 -1.8129E-02 -2.9531E-05 -3.3177E-09 3.09031E-06
  665    0.663  1.04E-03 9.82450E-01 1.01881E+00 9.98923E-02 2.56170E-02 2.98760E-02 1.15173E-01 4.66425E-04 1.95943E-03 -1.1938E-07 4.59256E-04  2.7853E-11 1.50902E-01 7.16578E+00 -8.1929E-07 -1.8053E-02 -2.9613E-05 -3.3029E-09 3.05395E-06
  670    0.668  1.04E-03 9.82193E-01 1.01814E+00 9.89164E-02 2.55099E-02 2.97512E-02 1.14756E-01 4.65749E-04 1.95493E-03 -1.1970E-07 4.55623E-04  1.9895E-12 1.49890E-01 7.08449E+00 -8.1563E-07 -1.7975E-02 -2.9691E-05 -3.2882E-09 3.02072E-06
  675    0.673  1.04E-03 9.81663E-01 1.01734E+00 9.92339E-02 2.54039E-02 2.96278E-02 1.14494E-01 4.65079E-04 1.95023E-03 -1.2000E-07 4.52044E-04  3.4959E-12 1.48862E-01 7.00464E+00 -8.1196E-07 -1.7894E-02 -2.9765E-05 -3.2734E-09 2.98702E-06
  680    0.679  1.04E-03 9.83019E-01 1.01800E+00 9.93816E-02 2.52990E-02 2.95056E-02 1.14114E-01 4.64416E-04 1.94535E-03 -1.2028E-07 4.48513E-04  1.3372E-11 1.47780E-01 6.92613E+00 -8.0829E-07 -1.7806E-02 -2.9835E-05 -3.2586E-09 2.95305E-06
  685    0.684  1.04E-03 9.82977E-01 1.01822E+00 9.95558E-02 2.51952E-02 2.93849E-02 1.13459E-01 4.63758E-04 1.94034E-03 -1.2055E-07 4.45034E-04  1.9391E-11 1.46797E-01 6.84910E+00 -8.0461E-07 -1.7712E-02 -2.9902E-05 -3.2437E-09 2.92111E-06
  690    0.689  1.04E-03 9.82596E-01 1.01747E+00 9.92371E-02 2.50927E-02 2.92656E-02 1.12593E-01 4.63108E-04 1.93525E-03 -1.2080E-07 4.41611E-04 -1.3614E-11 1.45845E-01 6.77356E+00 -8.0094E-07 -1.7615E-02 -2.9965E-05 -3.2290E-09 2.89075E-06
  695    0.694  1.04E-03 9.82587E-01 1.01743E+00 9.83158E-02 2.49912E-02 2.91478E-02 1.11685E-01 4.62464E-04 1.93014E-03 -1.2104E-07 4.38240E-04  2.4272E-11 1.44785E-01 6.69935E+00 -7.9728E-07 -1.7520E-02 -3.0024E-05 -3.2142E-09 2.85632E-06
  700    0.699  1.04E-03 9.81901E-01 1.01750E+00 9.69529E-02 2.48907E-02 2.90311E-02 1.10852E-01 4.61824E-04 1.92629E-03 -1.2127E-07 4.34912E-04  6.0254E-12 1.43787E-01 6.62637E+00 -7.9361E-07 -1.7430E-02 -3.0081E-05 -3.1994E-09 2.82447E-06
  705    0.705  1.04E-03 9.83711E-01 1.01715E+00 9.67180E-02 2.47911E-02 2.89154E-02 1.10106E-01 4.61190E-04 1.92301E-03 -1.2149E-07 4.31624E-04 -4.1780E-11 1.42916E-01 6.55459E+00 -7.8994E-07 -1.7342E-02 -3.0135E-05 -3.1846E-09 2.79675E-06
  710    0.710  1.04E-03 9.83033E-01 1.01727E+00 9.74861E-02 2.46927E-02 2.88013E-02 1.09433E-01 4.60562E-04 1.91974E-03 -1.2170E-07 4.28387E-04 -2.6546E-11 1.41963E-01 6.48417E+00 -7.8627E-07 -1.7255E-02 -3.0187E-05 -3.1698E-09 2.76644E-06
  715    0.715  1.04E-03 9.83271E-01 1.01720E+00 9.75845E-02 2.45952E-02 2.86883E-02 1.09213E-01 4.59940E-04 1.91605E-03 -1.2189E-07 4.25193E-04 -1.4893E-11 1.40924E-01 6.41488E+00 -7.8261E-07 -1.7166E-02 -3.0236E-05 -3.1550E-09 2.73415E-06
  720    0.720  1.04E-03 9.82814E-01 1.01850E+00 9.70245E-02 2.44987E-02 2.85765E-02 1.08971E-01 4.59323E-04 1.91172E-03 -1.2208E-07 4.22046E-04 -1.5802E-11 1.40021E-01 6.34685E+00 -7.7894E-07 -1.7076E-02 -3.0283E-05 -3.1403E-09 2.70599E-06
  725    0.725  1.04E-03 9.83712E-01 1.01725E+00 9.71938E-02 2.44035E-02 2.84659E-02 1.08631E-01 4.58711E-04 1.90688E-03 -1.2226E-07 4.18947E-04  1.6257E-11 1.39215E-01 6.28006E+00 -7.7528E-07 -1.6986E-02 -3.0326E-05 -3.1255E-09 2.68059E-06
  730    0.731  1.04E-03 9.83506E-01 1.01733E+00 9.62790E-02 2.43091E-02 2.83566E-02 1.08161E-01 4.58106E-04 1.90190E-03 -1.2242E-07 4.15891E-04  1.6485E-11 1.38297E-01 6.21437E+00 -7.7162E-07 -1.6896E-02 -3.0366E-05 -3.1108E-09 2.65132E-06
  735    0.736  1.04E-03 9.83080E-01 1.01754E+00 9.66149E-02 2.42156E-02 2.82485E-02 1.07566E-01 4.57506E-04 1.89719E-03 -1.2257E-07 4.12876E-04  1.7280E-11 1.37356E-01 6.14979E+00 -7.6797E-07 -1.6805E-02 -3.0403E-05 -3.0960E-09 2.62252E-06
  740    0.741  1.04E-03 9.82678E-01 1.01728E+00 9.81761E-02 2.41232E-02 2.81415E-02 1.06909E-01 4.56911E-04 1.89570E-03 -1.2270E-07 4.09903E-04 -2.3419E-11 1.36488E-01 6.08638E+00 -7.6433E-07 -1.6712E-02 -3.0437E-05 -3.0813E-09 2.59647E-06
  745    0.746  1.04E-03 9.82952E-01 1.01693E+00 9.82772E-02 2.40318E-02 2.80358E-02 1.06310E-01 4.56323E-04 1.89468E-03 -1.2283E-07 4.06970E-04 -9.0949E-13 1.35621E-01 6.02411E+00 -7.6069E-07 -1.6616E-02 -3.0468E-05 -3.0667E-09 2.57010E-06
  750    0.752  1.04E-03 9.83644E-01 1.01815E+00 9.65562E-02 2.39414E-02 2.79311E-02 1.05866E-01 4.55738E-04 1.89406E-03 -1.2295E-07 4.04074E-04  2.4613E-11 1.34808E-01 5.96283E+00 -7.5706E-07 -1.6517E-02 -3.0497E-05 -3.0520E-09 2.54484E-06
  755    0.757  1.05E-03 9.83528E-01 1.01682E+00 9.51104E-02 2.38515E-02 2.78273E-02 1.05550E-01 4.55158E-04 1.89375E-03 -1.2305E-07 4.01213E-04 -8.8960E-12 1.34004E-01 5.90243E+00 -7.5343E-07 -1.6418E-02 -3.0524E-05 -3.0374E-09 2.52034E-06
  760    0.762  1.05E-03 9.83539E-01 1.01746E+00 9.56722E-02 2.37625E-02 2.77244E-02 1.05212E-01 4.54581E-04 1.89351E-03 -1.2315E-07 3.98391E-04  3.2568E-11 1.33107E-01 5.84291E+00 -7.4980E-07 -1.6318E-02 -3.0548E-05 -3.0228E-09 2.49256E-06
  765    0.767  1.04E-03 9.82998E-01 1.01927E+00 9.54832E-02 2.36744E-02 2.76227E-02 1.04717E-01 4.54011E-04 1.89322E-03 -1.2324E-07 3.95611E-04  1.8957E-11 1.32270E-01 5.78447E+00 -7.4618E-07 -1.6219E-02 -3.0570E-05 -3.0082E-09 2.46678E-06
  770    0.772  1.04E-03 9.83614E-01 1.01676E+00 9.46949E-02 2.35873E-02 2.75220E-02 1.04087E-01 4.53445E-04 1.89275E-03 -1.2332E-07 3.92870E-04 -2.6219E-11 1.31527E-01 5.72708E+00 -7.4258E-07 -1.6119E-02 -3.0589E-05 -2.9937E-09 2.44430E-06
  775    0.778  1.04E-03 9.83037E-01 1.01809E+00 9.41426E-02 2.35011E-02 2.74225E-02 1.03471E-01 4.52885E-04 1.89201E-03 -1.2339E-07 3.90163E-04 -2.6091E-11 1.30718E-01 5.67059E+00 -7.3899E-07 -1.6019E-02 -3.0606E-05 -2.9792E-09 2.41995E-06
  780    0.783  1.05E-03 9.83232E-01 1.01918E+00 9.41305E-02 2.34156E-02 2.73238E-02 1.02996E-01 4.52328E-04 1.89105E-03 -1.2345E-07 3.87488E-04 -4.1069E-11 1.29887E-01 5.61495E+00 -7.3541E-07 -1.5919E-02 -3.0621E-05 -2.9647E-09 2.39551E-06
  785    0.788  1.05E-03 9.83620E-01 1.01745E+00 9.40464E-02 2.33309E-02 2.72261E-02 1.02809E-01 4.51777E-04 1.88997E-03 -1.2350E-07 3.84849E-04 -1.3458E-11 1.29130E-01 5.56024E+00 -7.3183E-07 -1.5818E-02 -3.0634E-05 -2.9503E-09 2.37311E-06
  790    0.793  1.05E-03 9.83099E-01 1.01680E+00 9.31618E-02 2.32471E-02 2.71294E-02 1.02728E-01 4.51229E-04 1.88886E-03 -1.2354E-07 3.82244E-04  8.5478E-12 1.28375E-01 5.50638E+00 -7.2827E-07 -1.5717E-02 -3.0645E-05 -2.9360E-09 2.35065E-06
  795    0.799  1.05E-03 9.82907E-01 1.01659E+00 9.15272E-02 2.31640E-02 2.70335E-02 1.02557E-01 4.50686E-04 1.88777E-03 -1.2358E-07 3.79669E-04  1.7444E-11 1.27606E-01 5.45331E+00 -7.2471E-07 -1.5616E-02 -3.0654E-05 -2.9216E-09 2.32776E-06
  800    0.804  1.05E-03 9.83371E-01 1.01680E+00 8.99946E-02 2.30817E-02 2.69385E-02 1.02172E-01 4.50146E-04 1.88670E-03 -1.2361E-07 3.77123E-04  4.6285E-11 1.26866E-01 5.40107E+00 -7.2116E-07 -1.5514E-02 -3.0662E-05 -2.9073E-09 2.30575E-06
  805    0.809  1.05E-03 9.83203E-01 1.01646E+00 9.02862E-02 2.30001E-02 2.68445E-02 1.01900E-01 4.49611E-04 1.88558E-03 -1.2363E-07 3.74608E-04  1.1184E-11 1.26129E-01 5.34964E+00 -7.1763E-07 -1.5412E-02 -3.0667E-05 -2.8931E-09 2.28460E-06
  810    0.814  1.05E-03 9.81561E-01 1.01648E+00 9.15493E-02 2.29193E-02 2.67514E-02 1.01634E-01 4.49081E-04 1.88438E-03 -1.2364E-07 3.72125E-04  2.4713E-11 1.25388E-01 5.29903E+00 -7.1410E-07 -1.5312E-02 -3.0670E-05 -2.8789E-09 2.26272E-06
  815    0.820  1.05E-03 9.83877E-01 1.01616E+00 9.08326E-02 2.28392E-02 2.66592E-02 1.01068E-01 4.48554E-04 1.88306E-03 -1.2365E-07 3.69675E-04 -1.2975E-11 1.24650E-01 5.24919E+00 -7.1059E-07 -1.5214E-02 -3.0671E-05 -2.8647E-09 2.24132E-06
  820    0.825  1.05E-03 9.83827E-01 1.01669E+00 9.18327E-02 2.27599E-02 2.65678E-02 1.00496E-01 4.48032E-04 1.88164E-03 -1.2364E-07 3.67257E-04 -8.6970E-12 1.23931E-01 5.20012E+00 -7.0709E-07 -1.5120E-02 -3.0669E-05 -2.8506E-09 2.22053E-06
  825    0.830  1.05E-03 9.82670E-01 1.01612E+00 9.24525E-02 2.26815E-02 2.64774E-02 1.00293E-01 4.47514E-04 1.88015E-03 -1.2363E-07 3.64872E-04  2.5466E-11 1.23256E-01 5.15184E+00 -7.0360E-07 -1.5025E-02 -3.0666E-05 -2.8365E-09 2.20116E-06
