#--it-----t--------dt-----zredshift--ion_frac----nu_tdep--alpha_drag---rhomin-----rhomax------umax-------urms-------brms-------bmax-------arms-------amax--------ubm--------ubrms------divum------divu2m------ab_int------jb_int------ub_int-------abm-----
 1330    0.363  3.17E-04  4081.6306 1.0795E+00 1.0000E-17 6.1973E+03 3.8785E-01 1.4605E+00 1.4405E+00 2.9830E-03 2.7421E-01 1.2050E+00 8.3977E-04 3.7367E-03 -1.9260E-10 4.0653E-04  1.8337E-12 1.5844E-02  5.5062E-07  1.6862E-01 -4.7775E-08  2.2198E-09
 1335    0.365  2.81E-04  4077.0286 1.0795E+00 1.0000E-17 6.1787E+03 3.8708E-01 1.4597E+00 1.9383E+00 2.9801E-03 2.7400E-01 1.2048E+00 8.3936E-04 3.7360E-03 -3.6688E-10 4.0615E-04  5.2738E-13 1.5841E-02  5.5050E-07  1.6866E-01 -9.1006E-08  2.2193E-09
 1340    0.367  5.26E-04  4071.5908 1.0795E+00 1.0000E-17 6.1576E+03 3.8620E-01 1.4588E+00 5.9505E-01 2.9759E-03 2.7375E-01 1.2045E+00 8.3891E-04 3.7351E-03 -2.7183E-10 4.0566E-04 -6.3870E-13 1.5407E-02  5.5037E-07  1.6870E-01 -6.7426E-08  2.2188E-09
 1345    0.369  3.31E-04  4065.0286 1.0795E+00 1.0000E-17 6.1333E+03 3.8514E-01 1.4576E+00 1.3089E+00 2.9719E-03 2.7347E-01 1.2042E+00 8.3837E-04 3.7340E-03 -2.6336E-10 4.0516E-04 -1.4158E-12 1.5336E-02  5.5020E-07  1.6875E-01 -6.5327E-08  2.2181E-09
 1350    0.371  3.62E-04  4060.0005 1.0795E+00 1.0000E-17 6.1150E+03 3.8434E-01 1.4568E+00 1.3025E+00 2.9689E-03 2.7325E-01 1.2040E+00 8.3797E-04 3.7332E-03 -3.0209E-10 4.0478E-04 -9.5265E-14 1.5213E-02  5.5008E-07  1.6879E-01 -7.4933E-08  2.2176E-09
 1355    0.373  4.46E-04  4055.0674 1.0795E+00 1.0000E-17 6.0970E+03 3.8354E-01 1.4559E+00 8.3827E-01 2.9658E-03 2.7304E-01 1.2038E+00 8.3758E-04 3.7324E-03 -2.1929E-10 4.0440E-04  4.4422E-13 1.5004E-02  5.4996E-07  1.6884E-01 -5.4395E-08  2.2172E-09
 1360    0.375  2.50E-04  4049.3245 1.0795E+00 1.0000E-17 6.0746E+03 3.8251E-01 1.4549E+00 1.9884E+00 2.9632E-03 2.7278E-01 1.2035E+00 8.3708E-04 3.7315E-03 -4.6712E-10 4.0401E-04  8.1370E-13 1.5237E-02  5.4981E-07  1.6889E-01 -1.1587E-07  2.2165E-09
 1365    0.377  7.31E-04  4043.9995 1.0795E+00 1.0000E-17 6.0549E+03 3.8161E-01 1.4540E+00 1.8338E-01 2.9587E-03 2.7255E-01 1.2033E+00 8.3665E-04 3.7306E-03 -2.6659E-10 4.0352E-04 -4.2685E-13 1.4655E-02  5.4968E-07  1.6894E-01 -6.6128E-08  2.2160E-09
 1370    0.379  1.82E-04  4037.4458 1.0795E+00 1.0000E-17 6.0312E+03 3.8052E-01 1.4529E+00 3.2974E+00 2.9563E-03 2.7227E-01 1.2030E+00 8.3614E-04 3.7296E-03 -2.7631E-10 4.0310E-04  1.1850E-12 1.5029E-02  5.4952E-07  1.6900E-01 -6.8539E-08  2.2154E-09
 1375    0.382  2.58E-04  4031.0754 1.0795E+00 1.0000E-17 6.0077E+03 3.7939E-01 1.4517E+00 2.5908E+00 2.9521E-03 2.7199E-01 1.2027E+00 8.3562E-04 3.7285E-03 -2.4547E-10 4.0262E-04  5.5554E-13 1.4644E-02  5.4936E-07  1.6906E-01 -6.0887E-08  2.2147E-09
 1380    0.384  7.31E-04  4025.7339 1.0795E+00 1.0000E-17 5.9875E+03 3.7843E-01 1.4508E+00 3.1363E-01 2.9480E-03 2.7176E-01 1.2025E+00 8.3518E-04 3.7277E-03 -2.6627E-10 4.0217E-04  6.1686E-13 1.4211E-02  5.4922E-07  1.6912E-01 -6.6049E-08  2.2142E-09
 1385    0.386  2.51E-04  4018.7791 1.0795E+00 1.0000E-17 5.9618E+03 3.7718E-01 1.4496E+00 2.6978E+00 2.9453E-03 2.7146E-01 1.2022E+00 8.3463E-04 3.7265E-03 -2.4684E-10 4.0173E-04  1.2977E-12 1.4445E-02  5.4905E-07  1.6919E-01 -6.1229E-08  2.2134E-09
 1390    0.389  3.85E-04  4013.3250 1.0795E+00 1.0000E-17 5.9404E+03 3.7612E-01 1.4485E+00 1.5511E+00 2.9412E-03 2.7121E-01 1.2019E+00 8.3416E-04 3.7256E-03 -2.2118E-10 4.0127E-04 -2.0869E-12 1.4032E-02  5.4890E-07  1.6925E-01 -5.4865E-08  2.2128E-09
 1395    0.390  3.67E-04  4008.1118 1.0795E+00 1.0000E-17 5.9224E+03 3.7520E-01 1.4476E+00 1.7366E+00 2.9385E-03 2.7100E-01 1.2017E+00 8.3377E-04 3.7248E-03 -2.7816E-10 4.0094E-04  1.0900E-12 1.3930E-02  5.4877E-07  1.6931E-01 -6.8998E-08  2.2123E-09
 1400    0.392  3.82E-04  4003.5979 1.0795E+00 1.0000E-17 5.9040E+03 3.7429E-01 1.4468E+00 1.6657E+00 2.9358E-03 2.7079E-01 1.2015E+00 8.3338E-04 3.7240E-03 -2.0824E-10 4.0060E-04 -1.2432E-12 1.3806E-02  5.4864E-07  1.6936E-01 -5.1656E-08  2.2118E-09
 1405    0.394  2.43E-04  3998.3596 1.0795E+00 1.0000E-17 5.8853E+03 3.7330E-01 1.4459E+00 3.1806E+00 2.9343E-03 2.7057E-01 1.2013E+00 8.3296E-04 3.7231E-03 -2.9712E-10 4.0041E-04  7.3160E-14 1.4003E-02  5.4851E-07  1.6942E-01 -7.3699E-08  2.2113E-09
 1410    0.396  7.32E-04  3992.9233 1.0795E+00 1.0000E-17 5.8650E+03 3.7226E-01 1.4449E+00 3.2555E-01 2.9295E-03 2.7033E-01 1.2011E+00 8.3253E-04 3.7222E-03 -2.2783E-10 3.9982E-04 -2.3980E-12 1.3445E-02  5.4837E-07  1.6948E-01 -5.6513E-08  2.2107E-09
 1415    0.399  4.48E-04  3985.6404 1.0795E+00 1.0000E-17 5.8397E+03 3.7090E-01 1.4436E+00 9.8763E-01 2.9259E-03 2.7004E-01 1.2008E+00 8.3197E-04 3.7211E-03 -3.0839E-10 3.9936E-04  2.2274E-12 1.3396E-02  5.4818E-07  1.6957E-01 -7.6497E-08  2.2100E-09
 1420    0.401  2.35E-04  3980.0005 1.0795E+00 1.0000E-17 5.8187E+03 3.6978E-01 1.4426E+00 2.3407E+00 2.9234E-03 2.6979E-01 1.2006E+00 8.3152E-04 3.7201E-03 -2.3986E-10 3.9901E-04 -3.7369E-14 1.3671E-02  5.4803E-07  1.6964E-01 -5.9499E-08  2.2094E-09
 1425    0.403  2.96E-04  3974.6660 1.0795E+00 1.0000E-17 5.7985E+03 3.6870E-01 1.4416E+00 1.6233E+00 2.9203E-03 2.6956E-01 1.2004E+00 8.3108E-04 3.7192E-03 -2.0183E-10 3.9863E-04  2.2951E-12 1.3244E-02  5.4789E-07  1.6971E-01 -5.0064E-08  2.2088E-09
 1430    0.405  6.46E-04  3969.3330 1.0795E+00 1.0000E-17 5.7795E+03 3.6763E-01 1.4407E+00 5.7206E-01 2.9172E-03 2.6934E-01 1.2002E+00 8.3067E-04 3.7184E-03 -2.3643E-10 3.9825E-04 -1.7787E-12 1.2948E-02  5.4775E-07  1.6978E-01 -5.8646E-08  2.2082E-09
 1435    0.407  4.20E-04  3963.0686 1.0795E+00 1.0000E-17 5.7573E+03 3.6640E-01 1.4396E+00 1.1763E+00 2.9144E-03 2.6908E-01 1.1999E+00 8.3019E-04 3.7173E-03 -2.4068E-10 3.9787E-04 -6.3594E-13 1.2876E-02  5.4759E-07  1.6985E-01 -5.9701E-08  2.2076E-09
 1440    0.409  2.08E-04  3957.6321 1.0795E+00 1.0000E-17 5.7371E+03 3.6527E-01 1.4386E+00 3.1336E+00 2.9127E-03 2.6884E-01 1.1997E+00 8.2975E-04 3.7164E-03 -2.2801E-10 3.9760E-04 -4.5514E-13 1.3110E-02  5.4744E-07  1.6993E-01 -5.6557E-08  2.2070E-09
 1445    0.412  1.98E-04  3951.7009 1.0795E+00 1.0000E-17 5.7149E+03 3.6401E-01 1.4375E+00 2.7847E+00 2.9092E-03 2.6859E-01 1.1995E+00 8.2927E-04 3.7154E-03 -2.3185E-10 3.9717E-04  2.1870E-12 1.3028E-02  5.4728E-07  1.7001E-01 -5.7509E-08  2.2063E-09
 1450    0.414  4.01E-04  3945.2222 1.0795E+00 1.0000E-17 5.6916E+03 3.6264E-01 1.4363E+00 1.2942E+00 2.9054E-03 2.6831E-01 1.1992E+00 8.2876E-04 3.7143E-03 -2.2168E-10 3.9672E-04 -4.5606E-13 1.2537E-02  5.4710E-07  1.7010E-01 -5.4988E-08  2.2056E-09
 1455    0.416  3.87E-04  3938.9746 1.0795E+00 1.0000E-17 5.6702E+03 3.6139E-01 1.4352E+00 1.2473E+00 2.9026E-03 2.6806E-01 1.1990E+00 8.2830E-04 3.7133E-03 -2.1633E-10 3.9635E-04 -2.0264E-13 1.2407E-02  5.4695E-07  1.7019E-01 -5.3662E-08  2.2050E-09
 1460    0.418  7.00E-04  3934.2566 1.0795E+00 1.0000E-17 5.6518E+03 3.6030E-01 1.4343E+00 3.3866E-01 2.9000E-03 2.6785E-01 1.1988E+00 8.2790E-04 3.7125E-03 -2.1579E-10 3.9602E-04  1.1516E-12 1.2224E-02  5.4681E-07  1.7026E-01 -5.3527E-08  2.2044E-09
 1465    0.421  2.16E-04  3927.5669 1.0795E+00 1.0000E-17 5.6278E+03 3.5886E-01 1.4330E+00 2.8691E+00 2.8981E-03 2.6757E-01 1.1986E+00 8.2738E-04 3.7113E-03 -1.8503E-10 3.9568E-04 -3.1185E-14 1.2467E-02  5.4663E-07  1.7036E-01 -4.5897E-08  2.2037E-09
 1470    0.423  6.84E-04  3922.2339 1.0795E+00 1.0000E-17 5.6089E+03 3.5771E-01 1.4321E+00 4.7710E-01 2.8945E-03 2.6735E-01 1.1984E+00 8.2697E-04 3.7104E-03 -2.1184E-10 3.9530E-04 -4.2040E-13 1.1991E-02  5.4648E-07  1.7043E-01 -5.2545E-08  2.2031E-09
 1475    0.425  6.96E-04  3915.5986 1.0795E+00 1.0000E-17 5.5855E+03 3.5627E-01 1.4309E+00 3.9418E-01 2.8916E-03 2.6707E-01 1.1981E+00 8.2647E-04 3.7093E-03 -2.0297E-10 3.9491E-04  1.0563E-12 1.1863E-02  5.4630E-07  1.7053E-01 -5.0345E-08  2.2024E-09
 1480    0.428  2.16E-04  3908.9260 1.0795E+00 1.0000E-17 5.5616E+03 3.5479E-01 1.4296E+00 2.6819E+00 2.8895E-03 2.6680E-01 1.1979E+00 8.2595E-04 3.7082E-03 -2.2797E-10 3.9466E-04  1.1227E-12 1.2083E-02  5.4612E-07  1.7064E-01 -5.6549E-08  2.2016E-09
 1485    0.430  2.65E-04  3902.7695 1.0795E+00 1.0000E-17 5.5404E+03 3.5346E-01 1.4285E+00 2.2837E+00 2.8867E-03 2.6655E-01 1.1977E+00 8.2549E-04 3.7072E-03 -1.8933E-10 3.9428E-04  1.7690E-12 1.1914E-02  5.4595E-07  1.7073E-01 -4.6963E-08  2.2010E-09
 1490    0.432  7.36E-04  3897.3330 1.0795E+00 1.0000E-17 5.5209E+03 3.5222E-01 1.4275E+00 2.5473E-01 2.8837E-03 2.6632E-01 1.1975E+00 8.2507E-04 3.7062E-03 -2.0769E-10 3.9386E-04  1.0869E-13 1.1523E-02  5.4580E-07  1.7082E-01 -5.1518E-08  2.2004E-09
 1495    0.435  2.20E-04  3890.6670 1.0795E+00 1.0000E-17 5.4975E+03 3.5072E-01 1.4263E+00 2.4947E+00 2.8816E-03 2.6605E-01 1.1972E+00 8.2456E-04 3.7051E-03 -1.6549E-10 3.9360E-04  1.2826E-12 1.1731E-02  5.4562E-07  1.7092E-01 -4.1050E-08  2.1996E-09
 1500    0.437  4.73E-04  3885.3247 1.0795E+00 1.0000E-17 5.4783E+03 3.4947E-01 1.4253E+00 1.0117E+00 2.8787E-03 2.6582E-01 1.1971E+00 8.2415E-04 3.7042E-03 -2.0031E-10 3.9320E-04 -1.0583E-12 1.1363E-02  5.4546E-07  1.7101E-01 -4.9687E-08  2.1990E-09
 1505    0.439  2.31E-04  3879.1001 1.0795E+00 1.0000E-17 5.4572E+03 3.4811E-01 1.4242E+00 2.2617E+00 2.8768E-03 2.6558E-01 1.1968E+00 8.2369E-04 3.7032E-03 -1.7671E-10 3.9294E-04  3.4037E-13 1.1477E-02  5.4529E-07  1.7111E-01 -4.3833E-08  2.1983E-09
 1510    0.441  7.19E-04  3873.7407 1.0795E+00 1.0000E-17 5.4385E+03 3.4687E-01 1.4232E+00 3.4747E-01 2.8740E-03 2.6536E-01 1.1967E+00 8.2328E-04 3.7022E-03 -1.9567E-10 3.9257E-04 -1.8553E-13 1.1113E-02  5.4515E-07  1.7120E-01 -4.8538E-08  2.1977E-09
 1515    0.444  2.56E-04  3867.1016 1.0795E+00 1.0000E-17 5.4151E+03 3.4534E-01 1.4222E+00 1.8328E+00 2.8719E-03 2.6509E-01 1.1964E+00 8.2278E-04 3.7011E-03 -2.0665E-10 3.9228E-04 -9.4973E-13 1.1211E-02  5.4496E-07  1.7131E-01 -5.1260E-08  2.1970E-09
 1520    0.446  5.36E-04  3861.4373 1.0795E+00 1.0000E-17 5.3949E+03 3.4399E-01 1.4217E+00 7.3524E-01 2.8692E-03 2.6485E-01 1.1962E+00 8.2235E-04 3.7001E-03 -1.8370E-10 3.9192E-04 -2.1895E-13 1.0931E-02  5.4480E-07  1.7141E-01 -4.5569E-08  2.1963E-09
 1525    0.449  2.88E-04  3855.1016 1.0795E+00 1.0000E-17 5.3733E+03 3.4253E-01 1.4213E+00 1.5557E+00 2.8671E-03 2.6459E-01 1.1960E+00 8.2187E-04 3.6990E-03 -1.9775E-10 3.9163E-04 -1.1373E-12 1.0956E-02  5.4462E-07  1.7152E-01 -4.9052E-08  2.1956E-09
 1530    0.451  7.38E-04  3849.7405 1.0795E+00 1.0000E-17 5.3546E+03 3.4124E-01 1.4209E+00 2.6168E-01 2.8647E-03 2.6437E-01 1.1958E+00 8.2146E-04 3.6981E-03 -1.8079E-10 3.9131E-04  7.0133E-13 1.0708E-02  5.4446E-07  1.7162E-01 -4.4843E-08  2.1950E-09
 1535    0.454  2.97E-04  3842.9719 1.0795E+00 1.0000E-17 5.3307E+03 3.3962E-01 1.4203E+00 1.4528E+00 2.8625E-03 2.6409E-01 1.1956E+00 8.2095E-04 3.6969E-03 -2.0621E-10 3.9100E-04  3.0034E-14 1.0746E-02  5.4426E-07  1.7174E-01 -5.1152E-08  2.1942E-09
 1540    0.456  7.38E-04  3837.4441 1.0795E+00 1.0000E-17 5.3120E+03 3.3834E-01 1.4199E+00 2.4831E-01 2.8602E-03 2.6387E-01 1.1954E+00 8.2054E-04 3.6959E-03 -1.7607E-10 3.9070E-04 -1.5829E-12 1.0510E-02  5.4411E-07  1.7184E-01 -4.3677E-08  2.1935E-09
 1545    0.458  2.68E-04  3830.6763 1.0795E+00 1.0000E-17 5.2883E+03 3.3673E-01 1.4194E+00 1.6405E+00 2.8581E-03 2.6360E-01 1.1952E+00 8.2003E-04 3.6947E-03 -2.0986E-10 3.9041E-04  2.0420E-12 1.0602E-02  5.4391E-07  1.7196E-01 -5.2057E-08  2.1927E-09
 1550    0.460  6.59E-04  3825.2314 1.0795E+00 1.0000E-17 5.2691E+03 3.3538E-01 1.4189E+00 4.1226E-01 2.8558E-03 2.6337E-01 1.1950E+00 8.1961E-04 3.6937E-03 -1.6681E-10 3.9009E-04 -1.3625E-13 1.0322E-02  5.4374E-07  1.7206E-01 -4.1378E-08  2.1921E-09
 1555    0.463  2.54E-04  3818.5635 1.0795E+00 1.0000E-17 5.2456E+03 3.3378E-01 1.4184E+00 1.7314E+00 2.8539E-03 2.6310E-01 1.1948E+00 8.1911E-04 3.6925E-03 -2.2007E-10 3.8983E-04 -2.5672E-13 1.0442E-02  5.4355E-07  1.7219E-01 -5.4588E-08  2.1913E-09
 1560    0.465  7.39E-04  3812.9246 1.0795E+00 1.0000E-17 5.2266E+03 3.3243E-01 1.4180E+00 2.7226E-01 2.8516E-03 2.6287E-01 1.1946E+00 8.1869E-04 3.6915E-03 -1.6603E-10 3.8950E-04 -3.4540E-14 1.0126E-02  5.4338E-07  1.7230E-01 -4.1185E-08  2.1906E-09
 1565    0.468  2.63E-04  3805.7422 1.0795E+00 1.0000E-17 5.2027E+03 3.3078E-01 1.4174E+00 1.6526E+00 2.8496E-03 2.6259E-01 1.1944E+00 8.1818E-04 3.6903E-03 -2.1416E-10 3.8924E-04  1.1054E-12 1.0239E-02  5.4318E-07  1.7243E-01 -5.3125E-08  2.1898E-09
 1570    0.470  7.20E-04  3800.1030 1.0795E+00 1.0000E-17 5.1837E+03 3.2943E-01 1.4170E+00 2.9998E-01 2.8474E-03 2.6236E-01 1.1942E+00 8.1776E-04 3.6893E-03 -1.5984E-10 3.8892E-04  4.9554E-13 9.9395E-03  5.4301E-07  1.7254E-01 -3.9649E-08  2.1891E-09
 1575    0.473  2.68E-04  3793.3340 1.0795E+00 1.0000E-17 5.1601E+03 3.2782E-01 1.4164E+00 1.6150E+00 2.8456E-03 2.6209E-01 1.1940E+00 8.1725E-04 3.6881E-03 -2.1499E-10 3.8867E-04  2.1435E-13 1.0048E-02  5.4281E-07  1.7267E-01 -5.3329E-08  2.1883E-09
 1580    0.475  7.14E-04  3787.8899 1.0795E+00 1.0000E-17 5.1413E+03 3.2648E-01 1.4159E+00 3.0885E-01 2.8435E-03 2.6186E-01 1.1938E+00 8.1684E-04 3.6870E-03 -1.5537E-10 3.8836E-04 -1.4158E-13 9.7585E-03  5.4264E-07  1.7278E-01 -3.8540E-08  2.1876E-09
 1585    0.478  2.73E-04  3781.0276 1.0795E+00 1.0000E-17 5.1184E+03 3.2488E-01 1.4154E+00 1.5718E+00 2.8417E-03 2.6159E-01 1.1935E+00 8.1634E-04 3.6858E-03 -2.1180E-10 3.8812E-04  1.2866E-12 9.8605E-03  5.4243E-07  1.7291E-01 -5.2536E-08  2.1868E-09
 1590    0.480  7.05E-04  3775.5586 1.0795E+00 1.0000E-17 5.0989E+03 3.2356E-01 1.4149E+00 3.2173E-01 2.8397E-03 2.6137E-01 1.1934E+00 8.1592E-04 3.6848E-03 -1.5081E-10 3.8782E-04 -5.0080E-13 9.5833E-03  5.4226E-07  1.7303E-01 -3.7408E-08  2.1861E-09
 1595    0.483  2.79E-04  3768.4417 1.0795E+00 1.0000E-17 5.0763E+03 3.2200E-01 1.4143E+00 1.5294E+00 2.8380E-03 2.6110E-01 1.1931E+00 8.1543E-04 3.6836E-03 -2.0849E-10 3.8759E-04 -2.5524E-12 9.6777E-03  5.4206E-07  1.7316E-01 -5.1717E-08  2.1853E-09
 1600    0.485  6.97E-04  3762.9729 1.0795E+00 1.0000E-17 5.0575E+03 3.2070E-01 1.4139E+00 3.3577E-01 2.8360E-03 2.6087E-01 1.1930E+00 8.1502E-04 3.6825E-03 -1.4644E-10 3.8730E-04  2.9435E-13 9.4134E-03  5.4189E-07  1.7327E-01 -3.6324E-08  2.1846E-09
 1605    0.488  2.86E-04  3756.3076 1.0795E+00 1.0000E-17 5.0350E+03 3.1918E-01 1.4133E+00 1.4870E+00 2.8344E-03 2.6061E-01 1.1927E+00 8.1453E-04 3.6813E-03 -2.0472E-10 3.8708E-04 -4.8843E-13 9.4995E-03  5.4168E-07  1.7341E-01 -5.0780E-08  2.1838E-09
 1610    0.490  6.88E-04  3750.6675 1.0795E+00 1.0000E-17 5.0163E+03 3.1792E-01 1.4128E+00 3.5110E-01 2.8326E-03 2.6039E-01 1.1926E+00 8.1413E-04 3.6803E-03 -1.4221E-10 3.8680E-04  9.7239E-14 9.2488E-03  5.4151E-07  1.7353E-01 -3.5274E-08  2.1831E-09
 1615    0.493  2.93E-04  3744.0098 1.0795E+00 1.0000E-17 4.9946E+03 3.1645E-01 1.4122E+00 1.4443E+00 2.8310E-03 2.6012E-01 1.1923E+00 8.1365E-04 3.6791E-03 -2.0067E-10 3.8658E-04  6.0317E-13 9.3260E-03  5.4131E-07  1.7366E-01 -4.9776E-08  2.1823E-09
 1620    0.495  6.78E-04  3738.6575 1.0795E+00 1.0000E-17 4.9760E+03 3.1522E-01 1.4117E+00 3.6772E-01 2.8293E-03 2.5990E-01 1.1922E+00 8.1324E-04 3.6780E-03 -1.3811E-10 3.8631E-04  8.0212E-13 9.0891E-03  5.4114E-07  1.7378E-01 -3.4258E-08  2.1816E-09
 1625    0.497  3.00E-04  3732.0002 1.0795E+00 1.0000E-17 4.9544E+03 3.1381E-01 1.4112E+00 1.4012E+00 2.8278E-03 2.5964E-01 1.1919E+00 8.1276E-04 3.6768E-03 -1.9639E-10 3.8611E-04 -1.2048E-12 9.1571E-03  5.4093E-07  1.7392E-01 -4.8714E-08  2.1807E-09
 1630    0.500  6.69E-04  3726.5640 1.0795E+00 1.0000E-17 4.9357E+03 3.1262E-01 1.4107E+00 3.8553E-01 2.8261E-03 2.5942E-01 1.1918E+00 8.1236E-04 3.6758E-03 -1.3414E-10 3.8585E-04  3.4948E-13 8.9342E-03  5.4076E-07  1.7404E-01 -3.3274E-08  2.1800E-09
 1635    0.502  3.08E-04  3719.9995 1.0795E+00 1.0000E-17 4.9144E+03 3.1128E-01 1.4101E+00 1.3578E+00 2.8247E-03 2.5917E-01 1.1915E+00 8.1189E-04 3.6745E-03 -1.9194E-10 3.8564E-04 -1.4869E-12 8.9927E-03  5.4055E-07  1.7418E-01 -4.7612E-08  2.1792E-09
 1640    0.505  6.59E-04  3714.5549 1.0795E+00 1.0000E-17 4.8959E+03 3.1015E-01 1.4096E+00 4.0434E-01 2.8231E-03 2.5895E-01 1.1914E+00 8.1149E-04 3.6735E-03 -1.3032E-10 3.8540E-04 -7.5081E-13 8.7838E-03  5.4038E-07  1.7430E-01 -3.2324E-08  2.1785E-09
 1645    0.507  3.16E-04  3707.9993 1.0795E+00 1.0000E-17 4.8747E+03 3.0889E-01 1.4090E+00 1.3147E+00 2.8218E-03 2.5870E-01 1.1911E+00 8.1103E-04 3.6723E-03 -1.8737E-10 3.8520E-04  1.4542E-12 8.8329E-03  5.4017E-07  1.7444E-01 -4.6477E-08  2.1777E-09
 1650    0.509  6.50E-04  3702.5549 1.0795E+00 1.0000E-17 4.8561E+03 3.0783E-01 1.4085E+00 4.2380E-01 2.8202E-03 2.5848E-01 1.1910E+00 8.1063E-04 3.6712E-03 -1.2664E-10 3.8496E-04  1.5053E-12 8.6377E-03  5.4000E-07  1.7456E-01 -3.1413E-08  2.1770E-09
 1655    0.512  3.25E-04  3695.9998 1.0795E+00 1.0000E-17 4.8357E+03 3.0665E-01 1.4079E+00 1.2722E+00 2.8190E-03 2.5823E-01 1.1907E+00 8.1017E-04 3.6700E-03 -1.8267E-10 3.8477E-04  3.2764E-13 8.6774E-03  5.3979E-07  1.7470E-01 -4.5310E-08  2.1761E-09
 1660    0.514  6.41E-04  3690.5557 1.0795E+00 1.0000E-17 4.8173E+03 3.0567E-01 1.4074E+00 4.4351E-01 2.8175E-03 2.5801E-01 1.1906E+00 8.0977E-04 3.6689E-03 -1.2314E-10 3.8454E-04 -1.0711E-12 8.4955E-03  5.3961E-07  1.7482E-01 -3.0544E-08  2.1754E-09
 1665    0.517  3.34E-04  3684.0002 1.0795E+00 1.0000E-17 4.7963E+03 3.0459E-01 1.4068E+00 1.2311E+00 2.8163E-03 2.5776E-01 1.1903E+00 8.0932E-04 3.6677E-03 -1.7790E-10 3.8436E-04  3.1501E-13 8.5264E-03  5.3941E-07  1.7496E-01 -4.4130E-08  2.1746E-09
 1670    0.519  6.32E-04  3678.5649 1.0795E+00 1.0000E-17 4.7784E+03 3.0369E-01 1.4063E+00 4.6295E-01 2.8149E-03 2.5754E-01 1.1902E+00 8.0892E-04 3.6666E-03 -1.1984E-10 3.8414E-04  1.3737E-13 8.3571E-03  5.3923E-07  1.7509E-01 -2.9725E-08  2.1739E-09
 1675    0.522  3.43E-04  3672.0103 1.0795E+00 1.0000E-17 4.7576E+03 3.0273E-01 1.4057E+00 1.1920E+00 2.8137E-03 2.5730E-01 1.1899E+00 8.0847E-04 3.6654E-03 -1.7308E-10 3.8396E-04  6.2501E-13 8.3796E-03  5.3902E-07  1.7523E-01 -4.2933E-08  2.1730E-09
 1680    0.524  6.25E-04  3666.6572 1.0795E+00 1.0000E-17 4.7400E+03 3.0194E-01 1.4052E+00 4.8161E-01 2.8124E-03 2.5708E-01 1.1897E+00 8.0807E-04 3.6643E-03 -1.1677E-10 3.8375E-04 -1.9474E-13 8.2220E-03  5.3884E-07  1.7535E-01 -2.8963E-08  2.1723E-09
 1685    0.527  3.52E-04  3660.1106 1.0795E+00 1.0000E-17 4.7197E+03 3.0110E-01 1.4046E+00 1.1556E+00 2.8113E-03 2.5684E-01 1.1895E+00 8.0763E-04 3.6630E-03 -1.6828E-10 3.8357E-04 -1.6658E-13 8.2369E-03  5.3863E-07  1.7550E-01 -4.1740E-08  2.1715E-09
 1690    0.529  6.18E-04  3654.6665 1.0795E+00 1.0000E-17 4.7013E+03 3.0042E-01 1.4040E+00 4.9909E-01 2.8101E-03 2.5662E-01 1.1893E+00 8.0723E-04 3.6619E-03 -1.1393E-10 3.8337E-04  5.9370E-13 8.0900E-03  5.3845E-07  1.7563E-01 -2.8260E-08  2.1707E-09
 1695    0.531  3.61E-04  3648.3340 1.0795E+00 1.0000E-17 4.6813E+03 2.9973E-01 1.4034E+00 1.1222E+00 2.8090E-03 2.5638E-01 1.1891E+00 8.0678E-04 3.6607E-03 -1.6349E-10 3.8320E-04 -3.7422E-13 8.0982E-03  5.3824E-07  1.7577E-01 -4.0555E-08  2.1699E-09
 1700    0.534  6.13E-04  3642.6763 1.0795E+00 1.0000E-17 4.6630E+03 2.9918E-01 1.4029E+00 5.1510E-01 2.8078E-03 2.5616E-01 1.1889E+00 8.0639E-04 3.6595E-03 -1.1135E-10 3.8301E-04 -1.3569E-12 7.9609E-03  5.3805E-07  1.7590E-01 -2.7620E-08  2.1691E-09
 1705    0.536  3.70E-04  3636.4343 1.0795E+00 1.0000E-17 4.6437E+03 2.9865E-01 1.4023E+00 1.0919E+00 2.8068E-03 2.5592E-01 1.1887E+00 8.0595E-04 3.6583E-03 -1.5872E-10 3.8284E-04 -2.2632E-14 7.9631E-03  5.3785E-07  1.7604E-01 -3.9370E-08  2.1683E-09
 1710    0.539  6.09E-04  3630.7683 1.0795E+00 1.0000E-17 4.6253E+03 2.9825E-01 1.4017E+00 5.2957E-01 2.8057E-03 2.5570E-01 1.1885E+00 8.0555E-04 3.6572E-03 -1.0901E-10 3.8265E-04 -9.4423E-13 7.8345E-03  5.3766E-07  1.7617E-01 -2.7040E-08  2.1675E-09
 1715    0.541  3.79E-04  3624.4448 1.0795E+00 1.0000E-17 4.6054E+03 2.9789E-01 1.4011E+00 1.0648E+00 2.8048E-03 2.5546E-01 1.1883E+00 8.0511E-04 3.6559E-03 -1.5399E-10 3.8249E-04 -6.8896E-13 7.8314E-03  5.3745E-07  1.7632E-01 -3.8197E-08  2.1667E-09
 1720    0.544  6.06E-04  3618.7776 1.0795E+00 1.0000E-17 4.5877E+03 2.9766E-01 1.4005E+00 5.4257E-01 2.8037E-03 2.5524E-01 1.1881E+00 8.0471E-04 3.6547E-03 -1.0690E-10 3.8231E-04  4.9738E-13 7.7105E-03  5.3725E-07  1.7645E-01 -2.6517E-08  2.1659E-09
