#--it-----t--------dt-----zredshift---ion_frac---alpha_drag---nu_tdep------rhomin------rhomax-------umax--------urms--------brms--------bmax--------arms--------amax--------ubm--------ubrms-------divum-------divu2m------ab_int------jb_int------ub_int-------abm------visc_heatm-
 2180    0.871  7.72E-04  2908.5337 1.07934E+00 2.65645E+03 1.00001E-17 7.18038E-01 1.27417E+00 9.71073E-03 1.84619E-03 3.63470E-01 1.09404E+00 1.63588E-01 3.61649E-01  2.2005E-11 3.66283E-04 -7.1338E-12 7.22595E-04  1.8198E-01  6.6955E-01  5.4619E-09  7.3363E-04 4.45103E-10
 2185    0.875  7.72E-04  2901.1892 1.07918E+00 2.63926E+03 1.00001E-17 7.18586E-01 1.27418E+00 9.75855E-03 1.85138E-03 3.63371E-01 1.09332E+00 1.63588E-01 3.61649E-01  2.1729E-11 3.67269E-04  1.9948E-11 7.20085E-04  1.8198E-01  6.6959E-01  5.4034E-09  7.3363E-04 4.42635E-10
 2190    0.879  7.72E-04  2893.4778 1.07917E+00 2.62221E+03 1.00001E-17 7.19131E-01 1.27419E+00 9.80475E-03 1.85660E-03 3.63272E-01 1.09260E+00 1.63588E-01 3.61648E-01  2.1556E-11 3.68260E-04  4.2980E-12 7.17607E-04  1.8198E-01  6.6964E-01  5.3432E-09  7.3363E-04 4.40201E-10
 2195    0.883  7.73E-04  2886.2190 1.07917E+00 2.60533E+03 1.00001E-17 7.19671E-01 1.27419E+00 9.84786E-03 1.86185E-03 3.63173E-01 1.09188E+00 1.63588E-01 3.61647E-01  2.1381E-11 3.69255E-04 -1.7376E-11 7.15159E-04  1.8198E-01  6.6969E-01  5.3088E-09  7.3363E-04 4.37801E-10
 2200    0.887  7.73E-04  2878.6677 1.07913E+00 2.58859E+03 1.00001E-17 7.20209E-01 1.27418E+00 9.89190E-03 1.86712E-03 3.63074E-01 1.09117E+00 1.63588E-01 3.61647E-01  2.1137E-11 3.70255E-04 -1.6266E-11 7.12743E-04  1.8198E-01  6.6973E-01  5.2468E-09  7.3363E-04 4.35434E-10
 2205    0.891  7.73E-04  2871.4221 1.07910E+00 2.57198E+03 1.00001E-17 7.20749E-01 1.27416E+00 9.93461E-03 1.87243E-03 3.62975E-01 1.09045E+00 1.63588E-01 3.61646E-01  2.0983E-11 3.71259E-04  9.0592E-12 7.10357E-04  1.8198E-01  6.6978E-01  5.2118E-09  7.3363E-04 4.33099E-10
 2210    0.894  7.73E-04  2863.9988 1.07910E+00 2.55531E+03 1.00001E-17 7.21287E-01 1.27414E+00 9.97455E-03 1.87776E-03 3.62876E-01 1.08973E+00 1.63588E-01 3.61645E-01  2.0803E-11 3.72268E-04 -6.6444E-12 7.08000E-04  1.8198E-01  6.6983E-01  5.1526E-09  7.3363E-04 4.30797E-10
 2215    0.898  7.73E-04  2856.5415 1.07909E+00 2.53872E+03 1.00001E-17 7.21825E-01 1.27412E+00 1.00158E-02 1.88312E-03 3.62777E-01 1.08902E+00 1.63588E-01 3.61644E-01  2.0599E-11 3.73283E-04 -1.1634E-11 7.05674E-04  1.8198E-01  6.6988E-01  5.1108E-09  7.3363E-04 4.28527E-10
 2220    0.902  7.73E-04  2849.3186 1.07903E+00 2.52252E+03 1.00001E-17 7.22366E-01 1.27408E+00 1.00564E-02 1.88851E-03 3.62678E-01 1.08831E+00 1.63588E-01 3.61643E-01  2.0370E-11 3.74302E-04  2.3937E-12 7.03376E-04  1.8198E-01  6.6993E-01  5.0650E-09  7.3363E-04 4.26289E-10
 2225    0.906  7.74E-04  2841.8748 1.07902E+00 2.50602E+03 1.00001E-17 7.22908E-01 1.27405E+00 1.00943E-02 1.89393E-03 3.62579E-01 1.08759E+00 1.63588E-01 3.61643E-01  2.0280E-11 3.75327E-04 -2.6491E-11 7.01110E-04  1.8198E-01  6.6999E-01  5.0227E-09  7.3363E-04 4.24083E-10
 2230    0.910  7.74E-04  2834.6516 1.07886E+00 2.48993E+03 1.00001E-17 7.23447E-01 1.27400E+00 1.01302E-02 1.89938E-03 3.62480E-01 1.08688E+00 1.63588E-01 3.61642E-01  2.0066E-11 3.76357E-04  3.3243E-12 6.98872E-04  1.8198E-01  6.7005E-01  4.9756E-09  7.3363E-04 4.21907E-10
 2235    0.914  7.74E-04  2827.2441 1.07885E+00 2.47385E+03 1.00001E-17 7.23982E-01 1.27396E+00 1.01663E-02 1.90487E-03 3.62381E-01 1.08616E+00 1.63588E-01 3.61641E-01  1.9909E-11 3.77393E-04 -8.5602E-12 6.96664E-04  1.8198E-01  6.7010E-01  4.9505E-09  7.3363E-04 4.19763E-10
 2240    0.918  7.74E-04  2819.9998 1.07879E+00 2.45785E+03 1.00001E-17 7.24513E-01 1.27390E+00 1.02005E-02 1.91038E-03 3.62283E-01 1.08545E+00 1.63588E-01 3.61640E-01  1.9750E-11 3.78433E-04  3.2359E-12 6.94484E-04  1.8198E-01  6.7017E-01  4.9011E-09  7.3363E-04 4.17648E-10
 2245    0.922  7.74E-04  2812.7529 1.07878E+00 2.44186E+03 1.00001E-17 7.25044E-01 1.27384E+00 1.02353E-02 1.91592E-03 3.62184E-01 1.08474E+00 1.63587E-01 3.61639E-01  1.9593E-11 3.79479E-04  1.8346E-11 6.92334E-04  1.8198E-01  6.7024E-01  4.8560E-09  7.3363E-04 4.15565E-10
 2250    0.925  7.74E-04  2805.3484 1.07871E+00 2.42600E+03 1.00001E-17 7.25576E-01 1.27378E+00 1.02689E-02 1.92150E-03 3.62085E-01 1.08404E+00 1.63587E-01 3.61639E-01  1.9457E-11 3.80531E-04  1.5853E-12 6.90213E-04  1.8198E-01  6.7031E-01  4.8200E-09  7.3363E-04 4.13512E-10
 2255    0.929  7.75E-04  2798.2097 1.07869E+00 2.41006E+03 1.00001E-17 7.26106E-01 1.27372E+00 1.02994E-02 1.92711E-03 3.61986E-01 1.08333E+00 1.63587E-01 3.61638E-01  1.9315E-11 3.81589E-04  1.1828E-11 6.88121E-04  1.8198E-01  6.7038E-01  4.7915E-09  7.3363E-04 4.11490E-10
 2260    0.933  7.75E-04  2790.8145 1.07852E+00 2.39453E+03 1.00001E-17 7.26634E-01 1.27364E+00 1.03308E-02 1.93276E-03 3.61887E-01 1.08262E+00 1.63587E-01 3.61637E-01  1.9174E-11 3.82653E-04  1.0527E-12 6.86056E-04  1.8198E-01  6.7045E-01  4.7509E-09  7.3363E-04 4.09494E-10
 2265    0.937  7.75E-04  2783.8677 1.07845E+00 2.37881E+03 1.00001E-17 7.27165E-01 1.27356E+00 1.03589E-02 1.93843E-03 3.61788E-01 1.08191E+00 1.63587E-01 3.61636E-01  1.8970E-11 3.83722E-04 -6.7370E-14 6.84018E-04  1.8198E-01  6.7053E-01  4.7027E-09  7.3363E-04 4.07528E-10
 2270    0.941  7.75E-04  2776.5886 1.07842E+00 2.36334E+03 1.00001E-17 7.27697E-01 1.27347E+00 1.03862E-02 1.94414E-03 3.61689E-01 1.08120E+00 1.63587E-01 3.61635E-01  1.8813E-11 3.84797E-04  7.0654E-12 6.82009E-04  1.8198E-01  6.7060E-01  4.6655E-09  7.3363E-04 4.05591E-10
 2275    0.945  7.75E-04  2769.3486 1.07837E+00 2.34800E+03 1.00001E-17 7.28230E-01 1.27338E+00 1.04134E-02 1.94989E-03 3.61591E-01 1.08049E+00 1.63587E-01 3.61634E-01  1.8721E-11 3.85878E-04 -6.2191E-12 6.80029E-04  1.8198E-01  6.7067E-01  4.6386E-09  7.3363E-04 4.03684E-10
 2280    0.949  7.75E-04  2762.2224 1.07815E+00 2.33267E+03 1.00001E-17 7.28764E-01 1.27329E+00 1.04379E-02 1.95567E-03 3.61492E-01 1.07978E+00 1.63587E-01 3.61633E-01  1.8539E-11 3.86965E-04  1.8350E-11 6.78077E-04  1.8198E-01  6.7076E-01  4.6110E-09  7.3362E-04 4.01806E-10
 2285    0.953  7.75E-04  2755.1274 1.07812E+00 2.31735E+03 1.00001E-17 7.29294E-01 1.27319E+00 1.04612E-02 1.96148E-03 3.61393E-01 1.07907E+00 1.63587E-01 3.61632E-01  1.8412E-11 3.88058E-04  6.2486E-12 6.76153E-04  1.8198E-01  6.7084E-01  4.5766E-09  7.3363E-04 3.99957E-10
 2290    0.956  7.75E-04  2748.0012 1.07804E+00 2.30216E+03 1.00001E-17 7.29821E-01 1.27308E+00 1.04844E-02 1.96733E-03 3.61294E-01 1.07836E+00 1.63587E-01 3.61631E-01  1.8270E-11 3.89158E-04 -1.5200E-12 6.74254E-04  1.8198E-01  6.7092E-01  4.5313E-09  7.3363E-04 3.98134E-10
 2295    0.960  7.75E-04  2740.8879 1.07783E+00 2.28731E+03 1.00001E-17 7.30345E-01 1.27297E+00 1.05060E-02 1.97321E-03 3.61196E-01 1.07766E+00 1.63587E-01 3.61630E-01  1.8192E-11 3.90263E-04 -7.1117E-12 6.72384E-04  1.8198E-01  6.7100E-01  4.5145E-09  7.3362E-04 3.96339E-10
 2300    0.964  7.76E-04  2733.9094 1.07779E+00 2.27215E+03 1.00001E-17 7.30867E-01 1.27285E+00 1.05233E-02 1.97913E-03 3.61097E-01 1.07695E+00 1.63587E-01 3.61629E-01  1.8002E-11 3.91374E-04 -5.2675E-12 6.70540E-04  1.8198E-01  6.7108E-01  4.4580E-09  7.3363E-04 3.94570E-10
 2305    0.968  7.76E-04  2726.6831 1.07756E+00 2.25733E+03 1.00001E-17 7.31389E-01 1.27272E+00 1.05427E-02 1.98508E-03 3.60998E-01 1.07625E+00 1.63587E-01 3.61628E-01  1.7877E-11 3.92492E-04  8.2360E-12 6.68722E-04  1.8198E-01  6.7117E-01  4.4417E-09  7.3363E-04 3.92828E-10
 2310    0.972  7.76E-04  2719.8674 1.07748E+00 2.24261E+03 1.00001E-17 7.31915E-01 1.27259E+00 1.05716E-02 1.99107E-03 3.60900E-01 1.07555E+00 1.63587E-01 3.61627E-01  1.7774E-11 3.93615E-04 -1.0994E-11 6.66928E-04  1.8198E-01  6.7126E-01  4.3895E-09  7.3363E-04 3.91111E-10
 2315    0.976  7.76E-04  2712.7417 1.07740E+00 2.22785E+03 1.00001E-17 7.32443E-01 1.27245E+00 1.06142E-02 1.99709E-03 3.60801E-01 1.07485E+00 1.63587E-01 3.61626E-01  1.7671E-11 3.94745E-04  9.6044E-12 6.65160E-04  1.8198E-01  6.7134E-01  4.3771E-09  7.3363E-04 3.89420E-10
 2320    0.980  7.76E-04  2705.7812 1.07722E+00 2.21319E+03 1.00001E-17 7.32968E-01 1.27231E+00 1.06578E-02 2.00314E-03 3.60702E-01 1.07414E+00 1.63587E-01 3.61625E-01  1.7482E-11 3.95880E-04 -5.0149E-12 6.63417E-04  1.8198E-01  6.7143E-01  4.3505E-09  7.3363E-04 3.87754E-10
 2325    0.984  7.76E-04  2698.6677 1.07712E+00 2.19866E+03 1.00001E-17 7.33489E-01 1.27216E+00 1.06995E-02 2.00923E-03 3.60604E-01 1.07344E+00 1.63586E-01 3.61624E-01  1.7309E-11 3.97022E-04  8.5897E-13 6.61697E-04  1.8198E-01  6.7151E-01  4.3062E-09  7.3363E-04 3.86111E-10
 2330    0.987  7.76E-04  2691.8655 1.07690E+00 2.18402E+03 1.00001E-17 7.34005E-01 1.27201E+00 1.07404E-02 2.01536E-03 3.60505E-01 1.07274E+00 1.63586E-01 3.61623E-01  1.7248E-11 3.98170E-04  1.4876E-11 6.60000E-04  1.8198E-01  6.7160E-01  4.2842E-09  7.3363E-04 3.84493E-10
 2335    0.991  7.76E-04  2684.7544 1.07681E+00 2.16983E+03 1.00001E-17 7.34522E-01 1.27185E+00 1.07814E-02 2.02152E-03 3.60406E-01 1.07204E+00 1.63586E-01 3.61622E-01  1.7155E-11 3.99324E-04  2.8801E-12 6.58327E-04  1.8198E-01  6.7169E-01  4.2572E-09  7.3363E-04 3.82897E-10
 2340    0.995  7.76E-04  2677.9124 1.07658E+00 2.15534E+03 1.00001E-17 7.35039E-01 1.27168E+00 1.08202E-02 2.02771E-03 3.60307E-01 1.07134E+00 1.63586E-01 3.61621E-01  1.7086E-11 4.00483E-04  5.5538E-12 6.56676E-04  1.8198E-01  6.7179E-01  4.2298E-09  7.3363E-04 3.81324E-10
 2345    0.999  7.77E-04  2670.8140 1.07650E+00 2.14128E+03 1.00001E-17 7.35557E-01 1.27152E+00 1.08592E-02 2.03394E-03 3.60209E-01 1.07063E+00 1.63586E-01 3.61620E-01  1.6979E-11 4.01649E-04 -2.2316E-13 6.55046E-04  1.8198E-01  6.7188E-01  4.2179E-09  7.3363E-04 3.79772E-10
 2350    1.003  7.77E-04  2664.0002 1.07624E+00 2.12713E+03 1.00001E-17 7.36074E-01 1.27134E+00 1.08963E-02 2.04020E-03 3.60110E-01 1.06992E+00 1.63586E-01 3.61619E-01  1.6835E-11 4.02820E-04 -9.1749E-12 6.53438E-04  1.8198E-01  6.7198E-01  4.1830E-09  7.3363E-04 3.78242E-10
 2355    1.007  7.77E-04  2657.2014 1.07616E+00 2.11287E+03 1.00001E-17 7.36590E-01 1.27116E+00 1.09337E-02 2.04649E-03 3.60011E-01 1.06922E+00 1.63586E-01 3.61618E-01  1.6809E-11 4.03997E-04  5.6549E-12 6.51850E-04  1.8198E-01  6.7208E-01  4.1656E-09  7.3363E-04 3.76732E-10
 2360    1.011  7.77E-04  2650.2092 1.07592E+00 2.09887E+03 1.00001E-17 7.37109E-01 1.27098E+00 1.09692E-02 2.05282E-03 3.59913E-01 1.06851E+00 1.63586E-01 3.61617E-01  1.6713E-11 4.05180E-04  2.0236E-11 6.50283E-04  1.8198E-01  6.7218E-01  4.1396E-09  7.3363E-04 3.75242E-10
 2365    1.015  7.77E-04  2643.4043 1.07582E+00 2.08518E+03 1.00001E-17 7.37630E-01 1.27079E+00 1.10046E-02 2.05918E-03 3.59814E-01 1.06781E+00 1.63586E-01 3.61616E-01  1.6668E-11 4.06368E-04  9.1118E-12 6.48735E-04  1.8198E-01  6.7228E-01  4.1479E-09  7.3363E-04 3.73774E-10
 2370    1.018  7.77E-04  2636.5916 1.07555E+00 2.07133E+03 1.00001E-17 7.38151E-01 1.27059E+00 1.10383E-02 2.06557E-03 3.59715E-01 1.06711E+00 1.63586E-01 3.61615E-01  1.6604E-11 4.07562E-04 -6.3580E-13 6.47208E-04  1.8198E-01  6.7238E-01  4.1210E-09  7.3363E-04 3.72323E-10
 2375    1.022  7.77E-04  2629.7917 1.07544E+00 2.05748E+03 1.00001E-17 7.38670E-01 1.27039E+00 1.10712E-02 2.07199E-03 3.59616E-01 1.06640E+00 1.63586E-01 3.61614E-01  1.6583E-11 4.08762E-04  2.3659E-11 6.45698E-04  1.8198E-01  6.7249E-01  4.1087E-09  7.3363E-04 3.70891E-10
 2380    1.026  7.77E-04  2622.8145 1.07520E+00 2.04395E+03 1.00001E-17 7.39187E-01 1.27018E+00 1.11026E-02 2.07844E-03 3.59518E-01 1.06570E+00 1.63586E-01 3.61613E-01  1.6497E-11 4.09967E-04 -1.0194E-11 6.44207E-04  1.8198E-01  6.7259E-01  4.0950E-09  7.3363E-04 3.69479E-10
 2385    1.030  7.78E-04  2616.0171 1.07495E+00 2.03046E+03 1.00001E-17 7.39696E-01 1.26997E+00 1.11332E-02 2.08493E-03 3.59419E-01 1.06500E+00 1.63586E-01 3.61612E-01  1.6430E-11 4.11178E-04 -3.5159E-12 6.42734E-04  1.8198E-01  6.7270E-01  4.0784E-09  7.3363E-04 3.68085E-10
 2390    1.034  7.78E-04  2609.3337 1.07486E+00 2.01682E+03 1.00001E-17 7.40207E-01 1.26975E+00 1.12200E-02 2.09145E-03 3.59320E-01 1.06430E+00 1.63586E-01 3.61611E-01  1.6434E-11 4.12394E-04 -1.1529E-11 6.41278E-04  1.8198E-01  6.7280E-01  4.0640E-09  7.3363E-04 3.66707E-10
 2395    1.038  7.78E-04  2602.6655 1.07457E+00 2.00339E+03 1.00001E-17 7.40721E-01 1.26953E+00 1.13069E-02 2.09800E-03 3.59221E-01 1.06362E+00 1.63586E-01 3.61610E-01  1.6400E-11 4.13615E-04  9.5750E-12 6.39839E-04  1.8198E-01  6.7291E-01  4.0710E-09  7.3363E-04 3.65348E-10
 2400    1.042  7.78E-04  2595.9827 1.07447E+00 1.99006E+03 1.00001E-17 7.41234E-01 1.26931E+00 1.13927E-02 2.10458E-03 3.59123E-01 1.06301E+00 1.63586E-01 3.61609E-01  1.6408E-11 4.14842E-04  2.3815E-11 6.38418E-04  1.8198E-01  6.7303E-01  4.0553E-09  7.3363E-04 3.64005E-10
 2405    1.046  7.78E-04  2589.2014 1.07422E+00 1.97687E+03 1.00001E-17 7.41744E-01 1.26908E+00 1.14789E-02 2.11120E-03 3.59024E-01 1.06240E+00 1.63585E-01 3.61608E-01  1.6298E-11 4.16075E-04 -1.2522E-11 6.37013E-04  1.8198E-01  6.7314E-01  4.0462E-09  7.3362E-04 3.62678E-10
 2410    1.050  7.78E-04  2582.5317 1.07397E+00 1.96385E+03 1.00001E-17 7.42259E-01 1.26884E+00 1.15651E-02 2.11784E-03 3.58925E-01 1.06179E+00 1.63585E-01 3.61607E-01  1.6367E-11 4.17312E-04  2.9895E-12 6.35625E-04  1.8198E-01  6.7325E-01  4.0675E-09  7.3363E-04 3.61369E-10
 2415    1.053  7.78E-04  2575.8521 1.07382E+00 1.95067E+03 1.00001E-17 7.42778E-01 1.26860E+00 1.16531E-02 2.12451E-03 3.58826E-01 1.06118E+00 1.63585E-01 3.61607E-01  1.6340E-11 4.18555E-04  1.2506E-11 6.34252E-04  1.8198E-01  6.7337E-01  4.0652E-09  7.3363E-04 3.60075E-10
 2420    1.057  7.78E-04  2569.1848 1.07357E+00 1.93780E+03 1.00001E-17 7.43296E-01 1.26835E+00 1.17395E-02 2.13122E-03 3.58728E-01 1.06056E+00 1.63585E-01 3.61606E-01  1.6333E-11 4.19803E-04 -1.5773E-11 6.32894E-04  1.8198E-01  6.7349E-01  4.0520E-09  7.3362E-04 3.58796E-10
 2425    1.061  7.79E-04  2562.5183 1.07332E+00 1.92472E+03 1.00001E-17 7.43810E-01 1.26810E+00 1.18262E-02 2.13796E-03 3.58629E-01 1.05994E+00 1.63585E-01 3.61605E-01  1.6372E-11 4.21056E-04 -1.2691E-11 6.31552E-04  1.8198E-01  6.7361E-01  4.0543E-09  7.3363E-04 3.57533E-10
 2430    1.065  7.79E-04  2555.8652 1.07322E+00 1.91200E+03 1.00001E-17 7.44319E-01 1.26784E+00 1.19121E-02 2.14472E-03 3.58530E-01 1.05932E+00 1.63585E-01 3.61604E-01  1.6323E-11 4.22315E-04 -1.3895E-12 6.30225E-04  1.8198E-01  6.7373E-01  4.0497E-09  7.3363E-04 3.56284E-10
 2435    1.069  7.79E-04  2549.1997 1.07293E+00 1.89928E+03 1.00001E-17 7.44831E-01 1.26757E+00 1.19985E-02 2.15152E-03 3.58431E-01 1.05871E+00 1.63585E-01 3.61604E-01  1.6381E-11 4.23579E-04 -1.3230E-11 6.28912E-04  1.8198E-01  6.7385E-01  4.0313E-09  7.3363E-04 3.55051E-10
 2440    1.073  7.79E-04  2542.6138 1.07267E+00 1.88662E+03 1.00001E-17 7.45341E-01 1.26757E+00 1.20845E-02 2.15835E-03 3.58332E-01 1.05809E+00 1.63585E-01 3.61603E-01  1.6347E-11 4.24848E-04  1.7440E-11 6.27615E-04  1.8198E-01  6.7397E-01  4.0611E-09  7.3363E-04 3.53832E-10
 2445    1.077  7.79E-04  2535.9966 1.07256E+00 1.87400E+03 1.00001E-17 7.45849E-01 1.26768E+00 1.21700E-02 2.16521E-03 3.58233E-01 1.05748E+00 1.63585E-01 3.61602E-01  1.6387E-11 4.26123E-04  8.2444E-12 6.26332E-04  1.8198E-01  6.7410E-01  4.0640E-09  7.3363E-04 3.52627E-10
 2450    1.081  7.79E-04  2529.3337 1.07228E+00 1.86139E+03 1.00001E-17 7.46354E-01 1.26778E+00 1.22543E-02 2.17210E-03 3.58134E-01 1.05686E+00 1.63585E-01 3.61602E-01  1.6399E-11 4.27402E-04  1.6842E-14 6.25062E-04  1.8198E-01  6.7422E-01  4.0741E-09  7.3363E-04 3.51436E-10
 2455    1.085  7.79E-04  2522.6838 1.07202E+00 1.84911E+03 1.00001E-17 7.46860E-01 1.26787E+00 1.23389E-02 2.17902E-03 3.58036E-01 1.05623E+00 1.63585E-01 3.61601E-01  1.6442E-11 4.28687E-04 -6.1222E-12 6.23806E-04  1.8198E-01  6.7434E-01  4.0702E-09  7.3363E-04 3.50258E-10
 2460    1.089  7.79E-04  2516.1436 1.07191E+00 1.83667E+03 1.00001E-17 7.47369E-01 1.26794E+00 1.24232E-02 2.18597E-03 3.57937E-01 1.05561E+00 1.63585E-01 3.61600E-01  1.6418E-11 4.29978E-04  6.1559E-12 6.22565E-04  1.8198E-01  6.7447E-01  4.0731E-09  7.3363E-04 3.49094E-10
 2465    1.092  7.80E-04  2509.8318 1.07161E+00 1.82445E+03 1.00001E-17 7.47879E-01 1.26810E+00 1.25073E-02 2.19296E-03 3.57838E-01 1.05498E+00 1.63585E-01 3.61599E-01  1.6487E-11 4.31274E-04  8.5391E-12 6.21337E-04  1.8198E-01  6.7460E-01  4.0726E-09  7.3363E-04 3.47944E-10
 2470    1.096  7.80E-04  2503.2637 1.07136E+00 1.81217E+03 1.00001E-17 7.48384E-01 1.26825E+00 1.25915E-02 2.19997E-03 3.57739E-01 1.05436E+00 1.63585E-01 3.61598E-01  1.6459E-11 4.32574E-04  5.2717E-12 6.20122E-04  1.8198E-01  6.7473E-01  4.0819E-09  7.3363E-04 3.46808E-10
 2475    1.100  7.80E-04  2496.6824 1.07122E+00 1.80001E+03 1.00001E-17 7.48895E-01 1.26840E+00 1.26753E-02 2.20702E-03 3.57640E-01 1.05373E+00 1.63585E-01 3.61597E-01  1.6501E-11 4.33881E-04 -8.8423E-12 6.18921E-04  1.8198E-01  6.7487E-01  4.0915E-09  7.3363E-04 3.45685E-10
 2480    1.104  7.80E-04  2490.1453 1.07096E+00 1.78800E+03 1.00001E-17 7.49407E-01 1.26855E+00 1.27594E-02 2.21410E-03 3.57541E-01 1.05310E+00 1.63584E-01 3.61596E-01  1.6497E-11 4.35193E-04  2.2367E-11 6.17734E-04  1.8198E-01  6.7501E-01  4.1003E-09  7.3363E-04 3.44575E-10
 2485    1.108  7.80E-04  2483.8511 1.07066E+00 1.77601E+03 1.00001E-17 7.49916E-01 1.26868E+00 1.28418E-02 2.22121E-03 3.57442E-01 1.05247E+00 1.63584E-01 3.61596E-01  1.6549E-11 4.36510E-04 -1.5461E-11 6.16559E-04  1.8198E-01  6.7515E-01  4.1030E-09  7.3363E-04 3.43478E-10
 2490    1.112  7.80E-04  2477.3323 1.07039E+00 1.76407E+03 1.00001E-17 7.50420E-01 1.26882E+00 1.29229E-02 2.22835E-03 3.57343E-01 1.05185E+00 1.63584E-01 3.61595E-01  1.6577E-11 4.37833E-04  5.3391E-12 6.15397E-04  1.8198E-01  6.7528E-01  4.0955E-09  7.3363E-04 3.42394E-10
 2495    1.116  7.80E-04  2470.8000 1.07029E+00 1.75244E+03 1.00001E-17 7.50927E-01 1.26895E+00 1.30035E-02 2.23552E-03 3.57244E-01 1.05122E+00 1.63584E-01 3.61594E-01  1.6687E-11 4.39161E-04  4.0590E-12 6.14248E-04  1.8198E-01  6.7543E-01  4.1364E-09  7.3363E-04 3.41322E-10
 2500    1.120  7.80E-04  2464.5200 1.06999E+00 1.74066E+03 1.00001E-17 7.51434E-01 1.26907E+00 1.30844E-02 2.24273E-03 3.57145E-01 1.05059E+00 1.63584E-01 3.61593E-01  1.6683E-11 4.40495E-04  1.4417E-11 6.13112E-04  1.8198E-01  6.7557E-01  4.1478E-09  7.3363E-04 3.40263E-10
 2505    1.124  7.81E-04  2458.0020 1.06973E+00 1.72889E+03 1.00001E-17 7.51940E-01 1.26919E+00 1.31642E-02 2.24997E-03 3.57046E-01 1.04995E+00 1.63584E-01 3.61592E-01  1.6829E-11 4.41834E-04  2.3950E-11 6.11988E-04  1.8198E-01  6.7572E-01  4.1621E-09  7.3363E-04 3.39217E-10
 2510    1.128  7.81E-04  2451.4868 1.06958E+00 1.71733E+03 1.00001E-17 7.52446E-01 1.26931E+00 1.32443E-02 2.25724E-03 3.56947E-01 1.04932E+00 1.63584E-01 3.61591E-01  1.6872E-11 4.43179E-04 -1.4695E-11 6.10878E-04  1.8198E-01  6.7587E-01  4.1791E-09  7.3363E-04 3.38183E-10
 2515    1.131  7.81E-04  2445.3157 1.06931E+00 1.70580E+03 1.00001E-17 7.52954E-01 1.26942E+00 1.33233E-02 2.26454E-03 3.56848E-01 1.04869E+00 1.63584E-01 3.61590E-01  1.6967E-11 4.44529E-04  8.9939E-12 6.09780E-04  1.8198E-01  6.7601E-01  4.2165E-09  7.3363E-04 3.37161E-10
 2520    1.135  7.81E-04  2438.8105 1.06901E+00 1.69423E+03 1.00001E-17 7.53461E-01 1.26953E+00 1.34022E-02 2.27188E-03 3.56748E-01 1.04805E+00 1.63584E-01 3.61590E-01  1.7080E-11 4.45885E-04 -1.0004E-11 6.08695E-04  1.8198E-01  6.7616E-01  4.2378E-09  7.3363E-04 3.36151E-10
 2525    1.139  7.81E-04  2432.6482 1.06871E+00 1.68289E+03 1.00001E-17 7.53970E-01 1.26963E+00 1.34798E-02 2.27925E-03 3.56649E-01 1.04742E+00 1.63584E-01 3.61589E-01  1.7149E-11 4.47248E-04 -4.3538E-12 6.07622E-04  1.8198E-01  6.7631E-01  4.2546E-09  7.3363E-04 3.35154E-10
 2530    1.143  7.81E-04  2426.1438 1.06844E+00 1.67156E+03 1.00001E-17 7.54474E-01 1.26972E+00 1.35564E-02 2.28666E-03 3.56550E-01 1.04678E+00 1.63584E-01 3.61588E-01  1.7240E-11 4.48615E-04 -1.5562E-11 6.06561E-04  1.8198E-01  6.7646E-01  4.2753E-09  7.3363E-04 3.34168E-10
 2535    1.147  7.81E-04  2419.9824 1.06829E+00 1.66044E+03 1.00001E-17 7.54977E-01 1.26981E+00 1.36332E-02 2.29410E-03 3.56451E-01 1.04614E+00 1.63584E-01 3.61587E-01  1.7373E-11 4.49989E-04  2.5693E-11 6.05513E-04  1.8198E-01  6.7661E-01  4.2987E-09  7.3363E-04 3.33195E-10
 2540    1.151  7.82E-04  2413.4849 1.06803E+00 1.64927E+03 1.00001E-17 7.55483E-01 1.26989E+00 1.37088E-02 2.30157E-03 3.56352E-01 1.04550E+00 1.63584E-01 3.61586E-01  1.7424E-11 4.51369E-04  1.4207E-11 6.04477E-04  1.8198E-01  6.7676E-01  4.3195E-09  7.3363E-04 3.32234E-10
 2545    1.155  7.82E-04  2407.3333 1.06771E+00 1.63805E+03 1.00001E-17 7.55989E-01 1.26996E+00 1.37836E-02 2.30908E-03 3.56252E-01 1.04486E+00 1.63584E-01 3.61585E-01  1.7535E-11 4.52755E-04 -1.3659E-11 6.03454E-04  1.8198E-01  6.7692E-01  4.3607E-09  7.3363E-04 3.31285E-10
 2550    1.159  7.82E-04  2401.1814 1.06745E+00 1.62710E+03 1.00001E-17 7.56496E-01 1.27003E+00 1.38585E-02 2.31663E-03 3.56153E-01 1.04421E+00 1.63583E-01 3.61584E-01  1.7688E-11 4.54146E-04  5.6591E-12 6.02443E-04  1.8198E-01  6.7708E-01  4.3730E-09  7.3363E-04 3.30347E-10
 2555    1.163  7.82E-04  2394.7222 1.06714E+00 1.61605E+03 1.00001E-17 7.57005E-01 1.27009E+00 1.39317E-02 2.32421E-03 3.56054E-01 1.04357E+00 1.63583E-01 3.61583E-01  1.7767E-11 4.55544E-04 -4.2022E-12 6.01443E-04  1.8198E-01  6.7724E-01  4.4200E-09  7.3363E-04 3.29420E-10
